ID,Tipo,REF,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status da taxa","Classe de taxa","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vender individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de download","Dias para expirar o download","Produto ascendente","Produtos agrupados","Aumenta vendas","Venda cruzada","URL externa","Texto do botão",Posição,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2"
7367,variable,"197 10798","Sandália Vitelo Preto / Corda Bege",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro vitelo preto com corda bege. Salto de 7 cm. Ref.:197 10798</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro vitelo preto com corda bege. Salto de 7 cm. Ref.:197 10798</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 40%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/197-10798-vitelo-preto-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/197-10798-vitelo-preto-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Bege, Vitelo Preto",1,1
7377,variable,"270 27013","Sandália Floater Crepusculo / Fita Marinho e Off White",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro crepusculo com fita marinho e off whtite. Salto de P.U de 6,5 cm. Ref.: 270 27013</span>","Modelo confeccionado em couro crepusculo com fita marinho e off whtite. Salto de P.U de 6,5 cm. Referência: 270 27013",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 40%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/270-27013-floater-crepusculo-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/270-27013-floater-crepusculo-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Floater Off White, Marinho",1,1
7386,variable,"197 10799","Sandália Floater Militar",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater militar, salto em corda juta marrom. Salto de 7 cm. Ref.:197 10799</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater militar, salto em corda juta marrom. Salto de 7 cm. Ref.:197 10799</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 40%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/197-10799-floater-militar-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/197-10799-floater-militar-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Floater, militar",1,1
7395,variable,"322 32021","Sandália Floater Cereja",'-1,0,visible,"<p><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em verniz cereja. Salto de 6,5cm com pata de 2,5cm. Ref.:322 32021</span></p>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em verniz cereja. Salto de 6,5cm com pata de 2,5cm. Ref.:322 32021</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/322-32021-floater-cereja-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/322-32021-floater-cereja-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Floater Cereja",1,1
7405,variable,"322 32022","Sandália Floater Militar",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater militar. Salto de 6,5cm com pata de 2,5 cm. Ref.:322 32022</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater militar. Salto de 6,5cm com pata de 2,5 cm. Ref.:322 32022</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/322-32022-floater-militar-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/322-32022-floater-militar-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Verniz Camelia",1,1
7414,variable,"288 28029","Sandália Floater Preto",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater preto. Salto de 6,5 cm.Ref.:288 28029</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater preto. Salto de 6,5 cm.Ref.:288 28029</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 40%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/288-28029-floater-preto-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/288-28029-floater-preto-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Floater Preto",1,1
7423,variable,"868 86373A","Sandália Floater Militar",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater militar. Salto de 11 cm com pata de 2 cm.. Ref.:868 86373A</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater militar. Salto de 11 cm com pata de 2 cm.. Ref.:868 86373A</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/868-86373-floater-militar-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/868-86373-floater-militar-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Floater Militar",1,1
7432,variable,"382 38066","Sandália Floater Militar",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater militar. Fivela ouro. Salto forrado em corda juta natural de 12 cm. Ref.:382 38066</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater militar. Fivela ouro. Salto forrado em corda juta natural de 12 cm. Ref.:382 38066</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/382-38066-floater-militar-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/382-38066-floater-militar-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,militar,1,1
7441,variable,"901 90023","Tênis Crocodile Camelia",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro crocodile camélia. Sola de PVC branca.Ref.:901 90023</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro crocodile camélia. Sola de PVC branca.Ref.:901 90023</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Tênis, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/901-90023-crocodile-camelia-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/901-90023-crocodile-camelia-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Crocodile Camelia",1,1
7450,variable,"197 10800","Sandália Vitelo Rosa Velho / Corda Bege",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro vitelo rosa velho com corda bege. Salto 7 cm. Ref.:197 10800</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro vitelo rosa velho com corda bege. Salto 7 cm. Ref.:197 10800</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/197-10800-vitelo-rosa-velho-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/197-10800-vitelo-rosa-velho-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Bege, Corda, Rosa, Rosa Velho",1,1
7459,variable,"901 90024","Tênis Floater Branco/Floater Champanhe",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater branco, enfeite ouro milde. Sola de PVC branca.Ref.:901 90024</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater branco, enfeite ouro milde. Sola de PVC branca.Ref.:901 90024</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Tênis, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/901-90024-floater-branco-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/901-90024-floater-branco-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Floater Branco, Floater Champanhe",1,1
7468,variable,"146 10801","Sandália Cetim Onça / Vinil Transparente / Vaqueta Preto",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em cetim onça com vinil transparente. Salto de 10cm. Ref.:146 10801</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em cetim onça com vinil transparente. Salto de 10cm. Ref.:146 10801</span>",,,taxable,,0,,,0,0,,,,,0,,,,"Liquida Verão 50%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/146-10801-cetim-onca-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/146-10801-cetim-onca-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Cetim, Onça, Preto, Transparente, Vaqueta Preto, Vinil",1,1
7477,variable,"910 91006","Tênis Floater Branco",'-1,1,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater branco, enfeite niquel/cristal. Sola de PVC branco.Ref.:910 91006</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater branco, enfeite niquel/cristal. Sola de PVC branco.Ref.:910 91006</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Tênis, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/910-91006-floater-branco-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/910-91006-floater-branco-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Floater Branco",1,1
7486,variable,"910 91005","Tênis Floater Cereja",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater cereja. Sola de PVC branco.Ref.:910 91005</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater cereja. Sola de PVC branco.Ref.:910 91005</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Tênis, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/910-91005-floater-cereja-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/910-91005-floater-cereja-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Floater Cereja",1,1
7495,variable,"146 10803","Sandália Cetim Preto",'-1,1,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em cetim preto. Salto de 10cm. Ref.:146 10803</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em cetim preto. Salto de 10cm. Ref.:146 10803</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Festa, Liquida Verão 40%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/146-10803-cetim-preto-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/146-10803-cetim-preto-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Cetim, Preto",1,1
7504,variable,"910 91004","Tênis Floater Branco / Floater Preto / Brilhante Grafite",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater branco, enfeite diamond/cristal. Sola de PVC branco.Ref.:910 91004</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater branco, enfeite diamond/cristal. Sola de PVC branco.Ref.:910 91004</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Tênis, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/910-91004-floater-branco-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/910-91004-floater-branco-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Brilhante Grafite, Floader Preto, Floater Branco",1,1
7513,variable,"868 86374A","Sandália Verniz Nude",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em verniz nude. Salto de 11 cm e com pata de 2 cm. Ref.:868 86374A</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em verniz nude. Salto de 11 cm e com pata de 2 cm. Ref.:868 86374A</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/868-86374-verniz-nude-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/868-86374-verniz-nude-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Verniz Nude",1,1
7522,variable,"372 38065","Sandália Vitelo Preto",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro vitelo preto. Salto de 2,5cm forrado em corda juta com preto. Ref.:372 38065</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro vitelo preto. Salto de 2,5cm forrado em corda juta com preto. Ref.:372 38065</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 40%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/372-38065-vitelo-preto-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/372-38065-vitelo-preto-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,Preto,1,1
7540,variable,"201 20172","Rasteira Couro Vitelo Preto",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro vitelo preto. Enfeite ouro, preto e branco. Ref.:201 20172</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro vitelo preto. Enfeite ouro, preto e branco. Ref.:201 20172</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Rasteiras, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/201-20172-couro-vitelo-preto-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/201-20172-couro-vitelo-preto-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Couro, Preto, Vitelo Preto",1,1
7549,variable,"868 86375A","Sandália Nobuck Campari",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelos confeccionado em couro nobucki campari. Salto de 22 cm e com pata de 2 cm.. Ref.:868 86375A</span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelos confeccionado em couro nobucki campari. Salto de 22 cm e com pata de 2 cm.. Ref.:868 86375A</span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 40%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/868-86375-nobuck-campari-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/868-86375-nobuck-campari-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Nobuck Campari",1,1
7558,variable,"910 91002","Tênis Floater Champanhe / Spechio Champanhe",'-1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater champagne. Sola de PVC branco.Ref.:910 91002 </span>","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Modelo confeccionado em couro vitelo preto e couro vaqueta branco. Fivela e metais cromo. Sola preta de 2,5cm com vira preta.&quot;}"" data-sheets-userformat=""{&quot;2&quot;:320,&quot;9&quot;:1,&quot;11&quot;:4}"">Modelo confeccionado em couro floater champagne. Sola de PVC branco.Ref.:910 91002 </span>",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Presentes, Tênis, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/11/910-91002-floater-champanhe-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/11/910-91002-floater-champanhe-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1,Cor,"Floater Champanhe, Spechio Champanhe",1,1
